Time (s),Channel 1 (V),Channel 2 (V)
-4.6225,0.9574098302193639,0.8898444937497098
-4.62125,0.9574098302193639,0.8911961178937373
-4.62,0.9574098302193639,0.8918719299657514
-4.61875,0.9610893013103121,0.8928856480737721
-4.6175,0.9610893013103138,0.8942372722178008
-4.61625,0.9610893013103138,0.895250990325822
-4.615,0.9647687724012636,0.8962647084338431
-4.61375,0.9647687724012636,0.8976163325778718
-4.6125,0.9647687724012636,0.8986300506858925
-4.61125,0.9684482434922135,0.8996437687939137
-4.61,0.9684482434922135,0.9009953929379413
-4.60875,0.9684482434922135,0.9016712050099567
-4.6075,0.9684482434922135,0.9030228291539842
-4.60625,0.9721277145831633,0.9036986412259984
-4.605,0.9721277145831633,0.905050265370026
-4.60375,0.9758071856741132,0.9060639834780477
-4.6025,0.9758071856741132,0.907415607622076
-4.60125,0.9758071856741132,0.9084293257300972
-4.6,0.979486656765063,0.9094430438381188
-4.59875,0.979486656765063,0.9104567619461396
-4.5975,0.979486656765063,0.9111325740181536
-4.59625,0.979486656765063,0.9124841981621812
-4.595,0.9831661278560129,0.913497916270203
-4.59375,0.9831661278560129,0.9145116343782242
-4.5925,0.9831661278560129,0.9158632585222525
-4.59125,0.9868455989469627,0.9168769766302742
-4.59,0.9868455989469627,0.9182286007743018
-4.58875,0.9868455989469627,0.918904412846316
-4.5875,0.9868455989469627,0.9199181309543366
-4.58625,0.9905250700379126,0.9209318490623583
-4.585,0.9905250700379126,0.9219455671703795
-4.58375,0.9905250700379126,0.9232971913144077
-4.5825,0.9942045411288624,0.9243109094224293
-4.58125,0.9942045411288624,0.92532462753045
-4.58,0.9942045411288624,0.9263383456384712
-4.57875,0.9978840122198106,0.9273520637464919
-4.5775,0.9978840122198123,0.9280278758185069
-4.57625,0.9978840122198123,0.9290415939265276
-4.575,1.001563483310762,0.9300553120345488
-4.57375,1.001563483310762,0.9314069361785764
-4.5725,1.001563483310762,0.9324206542865981
-4.57125,1.005242954401712,0.9334343723946193
-4.57,1.005242954401712,0.9344480905026405
-4.56875,1.008922425492662,0.9357997146466692
-4.5675,1.008922425492662,0.93681343275469
-4.56625,1.008922425492662,0.937489244826704
-4.565,1.008922425492662,0.9388408689707316
-4.56375,1.012601896583612,0.9398545870787535
-4.5625,1.012601896583612,0.9408683051867747
-4.56125,1.016281367674561,0.9418820232947958
-4.56,1.016281367674561,0.9432336474388244
-4.55875,1.016281367674561,0.9442473655468452
-4.5575,1.016281367674561,0.9452610836548664
-4.55625,1.019960838765509,0.946274801762887
-4.555,1.019960838765511,0.9472885198709087
-4.55375,1.023640309856461,0.9483022379789299
-4.5525,1.023640309856461,0.9496538621229581
-4.55125,1.023640309856463,0.9506675802309797
-4.55,1.027319780947411,0.9516812983390004
-4.54875,1.027319780947411,0.9526950164470216
-4.5475,1.027319780947411,0.9540466405910492
-4.54625,1.027319780947413,0.9547224526630644
-4.545,1.030999252038361,0.9557361707710851
-4.54375,1.030999252038361,0.9567498888791063
-4.5425,1.030999252038361,0.9581015130231338
-4.54125,1.034678723129311,0.9591152311311557
-4.54,1.034678723129311,0.9601289492391768
-4.53875,1.034678723129311,0.961480573383205
-4.5375,1.03835819422026,0.9624942914912267
-4.53625,1.03835819422026,0.9635080095992474
-4.535,1.03835819422026,0.9641838216712615
-4.53375,1.042037665311209,0.9651975397792822
-4.5325,1.04203766531121,0.9662112578873039
-4.53125,1.04203766531121,0.9672249759953251
-4.53,1.04571713640216,0.9685766001393533
-4.52875,1.045717136402162,0.9695903182473748
-4.5275,1.04939660749311,0.9706040363553956
-4.52625,1.04939660749311,0.9716177544634168
-4.525,1.04939660749311,0.9729693786074444
-4.52375,1.04939660749311,0.9733072846434521
-4.5225,1.05307607858406,0.9746589087874803
-4.52125,1.05307607858406,0.9756726268955015
-4.52,1.053076078584062,0.976686345003523
-4.51875,1.05675554967501,0.9777000631115438
-4.5175,1.05675554967501,0.979051687255572
-4.51625,1.05675554967501,0.9800654053635928
-4.515,1.056755549675012,0.9807412174356077
-4.51375,1.06043502076596,0.9817549355436285
-4.5125,1.06043502076596,0.9827686536516497
-4.51125,1.064114491856908,0.9837823717596704
-4.51,1.064114491856909,0.985133995903699
-4.50875,1.064114491856909,0.9861477140117202
-4.5075,1.067793962947859,0.9874993381557484
-4.50625,1.067793962947859,0.9885130562637701
-4.505,1.067793962947859,0.9895267743717908
-4.50375,1.071473434038809,0.9905404924798119
-4.5025,1.071473434038809,0.9915542105878327
-4.50125,1.071473434038809,0.9925679286958543
-4.5,1.075152905129759,0.9935816468038755
-4.49875,1.075152905129759,0.9945953649118966
-4.4975,1.075152905129761,0.9956090830199185
-4.49625,1.078832376220709,0.996960707163946
-4.495,1.078832376220709,0.9979744252719672
-4.49375,1.078832376220709,0.9989881433799879
-4.4925,1.078832376220709,1.00000186148801
-4.49125,1.082511847311659,1.000677673560024
-4.49,1.082511847311659,1.002029297704052
-4.48875,1.08251184731166,1.003043015812073
-4.4875,1.086191318402609,1.004056733920094
-4.48625,1.086191318402609,1.005070452028115
-4.485,1.086191318402609,1.006084170136136
-4.48375,1.089870789493558,1.007097888244158
-4.4825,1.089870789493558,1.008111606352179
-4.48125,1.089870789493558,1.008787418424193
-4.48,1.093550260584506,1.009801136532214
-4.47875,1.093550260584508,1.011152760676242
-4.4775,1.093550260584508,1.012166478784263
-4.47625,1.097229731675458,1.013518102928292
-4.475,1.09722973167546,1.014531821036313
-4.47375,1.100909202766408,1.015545539144334
-4.4725,1.100909202766408,1.016559257252355
-4.47125,1.100909202766408,1.017235069324369
-4.47,1.100909202766408,1.01824878743239
-4.46875,1.104588673857358,1.019600411576419
-4.4675,1.104588673857358,1.02061412968444
-4.46625,1.10458867385736,1.021627847792461
-4.465,1.108268144948308,1.022641565900482
-4.46375,1.108268144948308,1.023655284008503
-4.4625,1.108268144948308,1.025006908152531
-4.46125,1.108268144948308,1.026020626260553
-4.46,1.111947616039257,1.026696438332567
-4.45875,1.111947616039257,1.027710156440588
