Time (s),Channel 1 (V),Channel 2 (V)
-0.0002000000000000057,2.219103146685449,0.6539860806167835
-0.0001875000000000002,2.219437787186504,0.6539860806167835
-0.0001750000000000015,2.220107068188613,0.6539860806167835
-0.0001625000000000029,2.220776349190722,0.6539860806167835
-0.0001500000000000043,2.221110989691777,0.6539860806167835
-0.0001375000000000057,2.221110989691777,0.6543239866527906
-0.0001250000000000001,2.221780270693887,0.6539860806167836
-0.0001125000000000015,2.221780270693887,0.6543239866527906
-0.0001000000000000029,2.222114911194942,0.6539860806167835
-8.750000000000424e-05,2.222114911194942,0.6539860806167835
-7.500000000000562e-05,2.223118832698106,0.6543239866527906
-6.250000000000006e-05,2.223118832698106,0.6543239866527906
-5.000000000000143e-05,2.223788113700215,0.6543239866527906
-3.750000000000281e-05,2.224457394702325,0.6539860806167835
-2.500000000000419e-05,2.22412275420127,0.6539860806167835
-1.250000000000556e-05,2.189320142091574,0.6472279598966424
0,-0.009267949838239503,-0.506383247031449
1.249999999999862e-05,-0.001905858815037983,-0.5060453409954421
2.499999999999725e-05,-0.001571218313983216,-0.5050316228874209
3.749999999999587e-05,-0.001905858815037983,-0.5030041866713786
4.999999999999449e-05,-0.00123657781292845,-0.5033420927073856
6.250000000000006e-05,-0.001905858815037983,-0.5016525625273505
7.499999999999868e-05,-0.001905858815037983,-0.5019904685633574
8.74999999999973e-05,-0.00224049931609275,-0.5006388444193292
9.999999999999593e-05,-0.001905858815037983,-0.5009767504553362
0.0001124999999999945,-0.00224049931609275,-0.4992872202753009
0.0001250000000000001,-0.001905858815038135,-0.4996251263113076
0.0001374999999999987,-0.00224049931609275,-0.4989493142392938
0.0001499999999999974,-0.00224049931609275,-0.4982735021672797
0.000162499999999996,-0.00224049931609275,-0.4982735021672797
0.0001749999999999946,-0.00224049931609275,-0.4969218780232515
0.0001875000000000002,-0.001905858815038135,-0.4969218780232513
0.0001999999999999988,-0.00224049931609275,-0.4965839719872445
0.0002124999999999974,-0.001905858815037983,-0.4969218780232515
0.000224999999999996,-0.002575139817147516,-0.4959081599152304
0.0002374999999999947,-0.00224049931609275,-0.4962460659512374
0.0002499999999999933,-0.002575139817147364,-0.4955702538792236
0.0002624999999999988,-0.001905858815037983,-0.4955702538792233
0.0002749999999999975,-0.002575139817147516,-0.494218629735195
0.0002874999999999961,-0.001905858815037983,-0.494218629735195
0.0002999999999999947,-0.00224049931609275,-0.494218629735195
0.0003124999999999933,-0.00224049931609275,-0.4932049116271743
0.0003249999999999989,-0.00224049931609275,-0.4928670055911668
0.0003374999999999975,-0.00224049931609275,-0.4918532874831457
0.0003499999999999961,-0.001905858815037983,-0.4921911935191527
0.0003624999999999948,-0.002575139817147516,-0.4911774754111315
0.0003749999999999934,-0.002240499316092902,-0.4908395693751247
0.000387499999999999,-0.002575139817147516,-0.4898258512671033
0.0003999999999999976,-0.00224049931609275,-0.4894879452310963
0.0004124999999999962,-0.00224049931609275,-0.4888121331590822
0.0004249999999999948,-0.001905858815037983,-0.4888121331590822
0.0004374999999999934,-0.002575139817147212,-0.4884742271230753
0.000449999999999999,-0.00224049931609275,-0.4891500391950892
0.0004624999999999976,-0.00224049931609275,-0.4884742271230751
0.0004749999999999963,-0.00224049931609275,-0.487798415051061
0.0004874999999999949,-0.001905858815037983,-0.4874605090150539
0.0004999999999999935,-0.001905858815037983,-0.4867846969430402
0.0005124999999999991,-0.00224049931609275,-0.4864467909070327
0.0005249999999999977,-0.002575139817147516,-0.4857709788350186
0.0005374999999999963,-0.001905858815037983,-0.4857709788350186
0.0005499999999999949,-0.00224049931609275,-0.4850951667630045
0.0005624999999999936,-0.001905858815038135,-0.4844193546909907
0.0005749999999999991,-0.00224049931609275,-0.4840814486549834
0.0005874999999999977,-0.001905858815037983,-0.4834056365829693
0.0005999999999999964,-0.001905858815037983,-0.4837435426189763
0.000612499999999995,-0.001905858815037983,-0.4830677305469622
0.0006249999999999936,-0.001905858815037983,-0.4823919184749484
0.0006374999999999992,-0.00224049931609275,-0.482054012438941
0.0006499999999999978,-0.001571218313983216,-0.4813782003669269
0.0006624999999999964,-0.001905858815037983,-0.4810402943309198
0.000674999999999995,-0.00224049931609275,-0.4807023882949128
0.0006874999999999937,-0.00224049931609275,-0.4803644822589059
0.0006999999999999992,-0.001905858815037983,-0.4803644822589057
0.0007124999999999979,-0.001905858815037983,-0.4800265762228987
