Time (s),Channel 1 (V),Channel 2 (V)
-0.0002000000000000057,1.836943694480905,1.054742639321153
-0.0001875000000000002,1.83794761598407,1.054742639321153
-0.0001750000000000015,1.838616896986179,1.054742639321153
-0.0001625000000000029,1.838951537487234,1.054742639321153
-0.0001500000000000043,1.839286177988289,1.054742639321153
-0.0001375000000000057,1.839620818489343,1.054742639321153
-0.0001250000000000001,1.839955458990398,1.054742639321153
-0.0001125000000000015,1.839955458990398,1.054742639321153
-0.0001000000000000029,1.839955458990398,1.054742639321153
-8.750000000000424e-05,1.840624739992508,1.054742639321153
-7.500000000000562e-05,1.841294020994617,1.05508054535716
-6.250000000000006e-05,1.841963301996727,1.055080545357159
-5.000000000000143e-05,1.841963301996727,1.054742639321153
-3.750000000000281e-05,1.842632582998836,1.054742639321153
-2.500000000000419e-05,1.842967223499891,1.05508054535716
-1.250000000000556e-05,0.936426106142528,0.3127009842496563
0,-0.0009019373118735308,-0.5087485892834973
1.249999999999862e-05,-0.0005672968108189163,-0.5060453409954421
2.499999999999725e-05,-0.000901937311873683,-0.5050316228874209
3.749999999999587e-05,-0.000901937311873683,-0.5040179047793997
4.999999999999449e-05,-0.000901937311873683,-0.5030041866713786
6.250000000000006e-05,-0.001236577812928602,-0.5019904685633571
7.499999999999868e-05,-0.001571218313983216,-0.5013146564913432
8.74999999999973e-05,-0.001571218313983216,-0.5013146564913432
9.999999999999593e-05,-0.001905858815037983,-0.5003009383833221
0.0001124999999999945,-0.001571218313983216,-0.5003009383833221
0.0001250000000000001,-0.001571218313983064,-0.499625126311308
0.0001374999999999987,-0.00123657781292845,-0.499625126311308
0.0001499999999999974,-0.00224049931609275,-0.4986114082032868
0.000162499999999996,-0.001571218313983216,-0.4986114082032868
0.0001749999999999946,-0.001571218313983216,-0.4972597840592586
0.0001875000000000002,-0.001236577812928602,-0.4972597840592582
0.0001999999999999988,-0.001571218313983216,-0.4965839719872445
0.0002124999999999974,-0.001905858815037983,-0.4965839719872445
0.000224999999999996,-0.001905858815037983,-0.4965839719872445
0.0002374999999999947,-0.001571218313983216,-0.4965839719872445
0.0002499999999999933,-0.001571218313983216,-0.4965839719872445
0.0002624999999999988,-0.001905858815037983,-0.4952323478432162
0.0002749999999999975,-0.001905858815037983,-0.4945565357712021
0.0002874999999999961,-0.00224049931609275,-0.494218629735195
0.0002999999999999947,-0.001905858815037983,-0.493880723699188
0.0003124999999999933,-0.001571218313983369,-0.493880723699188
0.0003249999999999989,-0.001571218313983216,-0.4925290995551598
0.0003374999999999975,-0.001905858815037983,-0.4921911935191527
0.0003499999999999961,-0.001905858815037983,-0.4911774754111315
0.0003624999999999948,-0.001571218313983216,-0.4911774754111315
0.0003749999999999934,-0.001905858815037831,-0.4911774754111315
0.000387499999999999,-0.001571218313983216,-0.4908395693751245
0.0003999999999999976,-0.00224049931609275,-0.4894879452310963
0.0004124999999999962,-0.001905858815037983,-0.4891500391950892
0.0004249999999999948,-0.001905858815037983,-0.4888121331590822
0.0004374999999999934,-0.001571218313983369,-0.489150039195089
0.000449999999999999,-0.001571218313983216,-0.4891500391950892
0.0004624999999999976,-0.001571218313983216,-0.4884742271230751
0.0004749999999999963,-0.001571218313983216,-0.4881363210870681
0.0004874999999999949,-0.001905858815037983,-0.4867846969430398
0.0004999999999999935,-0.001905858815037983,-0.4867846969430398
0.0005124999999999991,-0.001571218313983216,-0.4867846969430398
0.0005249999999999977,-0.001571218313983216,-0.4861088848710257
0.0005374999999999963,-0.001905858815037983,-0.4854330727990116
0.0005499999999999949,-0.001905858815037983,-0.4847572607269975
0.0005624999999999936,-0.001905858815037983,-0.4840814486549837
0.0005749999999999991,-0.00123657781292845,-0.4844193546909904
0.0005874999999999977,-0.00224049931609275,-0.4834056365829693
0.0005999999999999964,-0.001571218313983216,-0.4834056365829693
0.000612499999999995,-0.00224049931609275,-0.4823919184749481
0.0006249999999999936,-0.001905858815038135,-0.482729824510955
0.0006374999999999992,-0.00224049931609275,-0.4817161064029339
0.0006499999999999978,-0.001571218313983216,-0.4813782003669269
0.0006624999999999964,-0.00224049931609275,-0.4813782003669269
0.000674999999999995,-0.001905858815037983,-0.4813782003669269
