Time (s),Channel 1 (V)
-5.741018030701754,0.0116815933030644
-5.740316280701754,0.0120162338041194
-5.739614530701755,0.01235087430517371
-5.738912780701755,0.01235087430517401
-5.738211030701755,0.0126855148062287
-5.737509280701754,0.01201623380411909
-5.736807530701754,0.01235087430517401
-5.736105780701755,0.01235087430517401
-5.735404030701755,0.01235087430517401
-5.734702280701755,0.01235087430517401
-5.734000530701755,0.01201623380411909
-5.733298780701754,0.01235087430517401
-5.732597030701755,0.0120162338041194
-5.731895280701755,0.01201623380411909
-5.731193530701755,0.01235087430517401
-5.730491780701755,0.01201623380411909
-5.729790030701754,0.01201623380411909
-5.729088280701754,0.0120162338041194
-5.728386530701755,0.01235087430517401
-5.727684780701755,0.01201623380411909
-5.726983030701755,0.01201623380411909
-5.726281280701754,0.01235087430517401
-5.725579530701754,0.01201623380411848
-5.724877780701755,0.01134695280201031
-5.724176030701755,0.01201623380411909
-5.723474280701755,0.01235087430517401
-5.722772530701755,0.01201623380411909
-5.722070780701754,0.01235087430517401
-5.721369030701755,0.01235087430517401
-5.720667280701755,0.01235087430517401
-5.719965530701755,0.01201623380411909
-5.719263780701755,0.01235087430517401
-5.718562030701754,0.01201623380411909
-5.717860280701754,0.01235087430517371
-5.717158530701755,0.01201623380411909
-5.716456780701755,0.0116815933030644
-5.715755030701755,0.01201623380411909
-5.715053280701754,0.0116815933030644
-5.714351530701754,0.01235087430517371
-5.713649780701755,0.0120162338041194
-5.712948030701755,0.01201623380411909
-5.712246280701755,0.01201623380411909
-5.711544530701754,0.01235087430517401
-5.710842780701754,0.01235087430517401
-5.710141030701755,0.01235087430517401
-5.709439280701755,0.01201623380411909
-5.708737530701755,0.0116815933030644
-5.708035780701755,0.01201623380411909
-5.707334030701754,0.01201623380411909
-5.706632280701754,0.01235087430517371
-5.705930530701755,0.01201623380411909
-5.705228780701755,0.01201623380411909
-5.704527030701755,0.0116815933030644
-5.703825280701754,0.0116815933030644
-5.703123530701754,0.01168159330306501
-5.702421780701755,0.0123508743051734
-5.701720030701755,0.01235087430517401
-5.701018280701755,0.0116815933030644
-5.700316530701754,0.01201623380411909
-5.699614780701754,0.0116815933030647
-5.698913030701755,0.01201623380411879
-5.698211280701755,0.01201623380411909
-5.697509530701755,0.01201623380411909
-5.696807780701755,0.01235087430517401
-5.696106030701754,0.01201623380411909
-5.695404280701755,0.01201623380411909
-5.694702530701755,0.0116815933030644
-5.694000780701755,0.01201623380411909
-5.693299030701755,0.0116815933030644
-5.692597280701754,0.0116815933030644
-5.691895530701754,0.0116815933030644
-5.691193780701755,0.0116815933030644
-5.690492030701755,0.0113469528020097
-5.689790280701755,0.0116815933030644
-5.689088530701754,0.01201623380411909
-5.688386780701754,0.01201623380411909
-5.687685030701755,0.01201623380411909
-5.686983280701755,0.01235087430517401
-5.686281530701755,0.01201623380411909
-5.685579780701755,0.01201623380411909
-5.684878030701754,0.0113469528020097
-5.684176280701755,0.01168159330306409
-5.683474530701755,0.0116815933030644
-5.682772780701755,0.01201623380411909
-5.682071030701755,0.0116815933030644
-5.681369280701754,0.0116815933030644
-5.680667530701754,0.01201623380411909
-5.679965780701755,0.01201623380411909
-5.679264030701755,0.0116815933030644
-5.678562280701755,0.01201623380411909
-5.677860530701754,0.0116815933030644
-5.677158780701754,0.0116815933030647
-5.676457030701755,0.01201623380411879
-5.675755280701755,0.0116815933030644
-5.675053530701755,0.0116815933030644
-5.674351780701754,0.01201623380411909
-5.673650030701754,0.01134695280201001
-5.672948280701755,0.01168159330306409
-5.672246530701755,0.0113469528020097
-5.671544780701755,0.0116815933030644
-5.670843030701755,0.01201623380411909
-5.670141280701754,0.01201623380411909
-5.669439530701754,0.0113469528020097
-5.668737780701755,0.0113469528020097
-5.668036030701755,0.0116815933030644
-5.667334280701755,0.0113469528020097
-5.666632530701754,0.0116815933030644
-5.665930780701754,0.01201623380411879
-5.665229030701755,0.0116815933030647
-5.664527280701755,0.0116815933030644
-5.663825530701755,0.0116815933030644
-5.663123780701754,0.01201623380411909
-5.662422030701754,0.0116815933030644
-5.661720280701755,0.0116815933030644
-5.661018530701755,0.01201623380411909
-5.660316780701755,0.01201623380411909
-5.659615030701755,0.0116815933030644
-5.658913280701754,0.0116815933030644
-5.658211530701755,0.01134695280201001
-5.657509780701755,0.0113469528020097
-5.656808030701755,0.0113469528020097
-5.656106280701755,0.0116815933030644
-5.655404530701754,0.01201623380411909
-5.654702780701754,0.0116815933030647
-5.654001030701755,0.01201623380411909
-5.653299280701755,0.0116815933030644
-5.652597530701755,0.01235087430517401
-5.651895780701754,0.0113469528020097
-5.651194030701754,0.0116815933030647
-5.650492280701755,0.01201623380411879
-5.649790530701755,0.0116815933030644
-5.649088780701755,0.0116815933030644
-5.648387030701755,0.01201623380411909
-5.647685280701754,0.01201623380411909
-5.646983530701755,0.01201623380411909
-5.646281780701755,0.0116815933030644
-5.645580030701755,0.01201623380411909
-5.644878280701755,0.01201623380411909
-5.644176530701754,0.01201623380411909
-5.643474780701754,0.0116815933030644
-5.642773030701755,0.0116815933030644
-5.642071280701755,0.0113469528020097
-5.641369530701755,0.01201623380411909
-5.640667780701754,0.0116815933030644
-5.639966030701754,0.01134695280201001
-5.639264280701755,0.01168159330306409
-5.638562530701755,0.01201623380411909
-5.637860780701755,0.0116815933030644
-5.637159030701755,0.01201623380411909
-5.636457280701754,0.0116815933030644
-5.635755530701755,0.01201623380411879
-5.635053780701755,0.0116815933030644
-5.634352030701755,0.0116815933030644
-5.633650280701755,0.0116815933030644
-5.632948530701754,0.0116815933030644
-5.632246780701754,0.0113469528020097
-5.631545030701755,0.0113469528020097
-5.630843280701755,0.0113469528020097
-5.630141530701755,0.0116815933030644
-5.629439780701754,0.0116815933030644
-5.628738030701754,0.0116815933030647
-5.628036280701755,0.01201623380411879
-5.627334530701755,0.0116815933030644
-5.626632780701755,0.0116815933030644
-5.625931030701754,0.0116815933030644
-5.625229280701754,0.0116815933030647
-5.624527530701755,0.01201623380411879
-5.623825780701755,0.0116815933030644
-5.623124030701755,0.01101231230095501
-5.622422280701755,0.0113469528020097
-5.621720530701754,0.0116815933030644
-5.621018780701755,0.0116815933030644
-5.620317030701755,0.0113469528020097
-5.619615280701755,0.0113469528020097
-5.618913530701755,0.01201623380411909
-5.618211780701754,0.0116815933030644
-5.617510030701754,0.0113469528020097
-5.616808280701755,0.0113469528020097
-5.616106530701755,0.0113469528020097
-5.615404780701755,0.0116815933030644
-5.614703030701754,0.0113469528020097
-5.614001280701754,0.0116815933030647
-5.613299530701755,0.01201623380411879
-5.612597780701755,0.0113469528020097
-5.611896030701755,0.0113469528020097
-5.611194280701755,0.01201623380411909
-5.610492530701754,0.0113469528020097
-5.609790780701755,0.0113469528020097
-5.609089030701755,0.0113469528020097
-5.608387280701755,0.01101231230095501
-5.607685530701755,0.0116815933030644
-5.606983780701754,0.0113469528020097
-5.606282030701754,0.0116815933030644
-5.605580280701755,0.0116815933030644
-5.604878530701755,0.01101231230095501
-5.604176780701755,0.0116815933030644
-5.603475030701754,0.0116815933030644
-5.602773280701754,0.01201623380411848
-5.602071530701755,0.01134695280201031
-5.601369780701755,0.0116815933030644
-5.600668030701755,0.0113469528020097
-5.599966280701755,0.0113469528020097
-5.599264530701754,0.0116815933030644
-5.598562780701755,0.01134695280201001
-5.597861030701755,0.0113469528020097
-5.597159280701755,0.01101231230095501
-5.596457530701755,0.01101231230095501
-5.595755780701754,0.0116815933030644
-5.595054030701754,0.01201623380411879
-5.594352280701755,0.0116815933030644
-5.593650530701755,0.01101231230095501
-5.592948780701755,0.0116815933030644
-5.592247030701754,0.0113469528020097
-5.591545280701754,0.0113469528020097
-5.590843530701755,0.0113469528020097
-5.590141780701755,0.0113469528020097
-5.589440030701755,0.0116815933030644
-5.588738280701754,0.0113469528020097
-5.588036530701754,0.01134695280201001
-5.587334780701755,0.01168159330306409
-5.586633030701755,0.0116815933030644
-5.585931280701755,0.0113469528020097
-5.585229530701755,0.0116815933030644
-5.584527780701754,0.0116815933030644
-5.583826030701754,0.01134695280201001
-5.583124280701755,0.0116815933030644
-5.582422530701755,0.0116815933030644
-5.581720780701755,0.0113469528020097
-5.581019030701754,0.0113469528020097
-5.580317280701754,0.0113469528020097
-5.579615530701755,0.0113469528020097
-5.578913780701755,0.0113469528020097
-5.578212030701755,0.0116815933030644
-5.577510280701754,0.0116815933030644
-5.576808530701754,0.01168159330306409
-5.576106780701755,0.01134695280201001
-5.575405030701755,0.0116815933030644
-5.574703280701755,0.0113469528020097
-5.574001530701755,0.0113469528020097
-5.573299780701754,0.0113469528020097
-5.572598030701755,0.0113469528020097
-5.571896280701755,0.0116815933030644
-5.571194530701755,0.0116815933030644
-5.570492780701755,0.0116815933030644
-5.569791030701754,0.01101231230095501
-5.569089280701754,0.0113469528020097
-5.568387530701755,0.0113469528020097
-5.567685780701755,0.0116815933030644
-5.566984030701755,0.0113469528020097
-5.566282280701754,0.0113469528020097
-5.565580530701754,0.01168159330306409
-5.564878780701755,0.01134695280201001
-5.564177030701755,0.01101231230095501
-5.563475280701755,0.0116815933030644
-5.562773530701755,0.0113469528020097
-5.562071780701754,0.0116815933030644
-5.561370030701755,0.01134695280201001
-5.560668280701755,0.0113469528020097
-5.559966530701755,0.0116815933030644
-5.559264780701755,0.01101231230095501
-5.558563030701754,0.0116815933030644
-5.557861280701754,0.0113469528020097
-5.557159530701755,0.0113469528020097
-5.556457780701755,0.0113469528020097
-5.555756030701755,0.0113469528020097
-5.555054280701754,0.01101231230095501
-5.554352530701754,0.01101231230095531
-5.553650780701755,0.0113469528020094
-5.552949030701755,0.01101231230095501
-5.552247280701755,0.0113469528020097
-5.551545530701754,0.01101231230095501
-5.550843780701754,0.01101231230095531
-5.550142030701755,0.0113469528020094
-5.549440280701755,0.0113469528020097
-5.548738530701755,0.01101231230095501
-5.548036780701755,0.0113469528020097
-5.547335030701754,0.0113469528020097
-5.546633280701754,0.01101231230095531
-5.545931530701755,0.0113469528020097
-5.545229780701755,0.01101231230095501
-5.544528030701755,0.0116815933030644
-5.543826280701754,0.0113469528020097
-5.543124530701754,0.01168159330306409
-5.542422780701755,0.01134695280201001
-5.541721030701755,0.0113469528020097
-5.541019280701755,0.0113469528020097
-5.540317530701754,0.01067767179990009
-5.539615780701754,0.01101231230095501
-5.538914030701755,0.01101231230095501
-5.538212280701755,0.01101231230095501
-5.537510530701755,0.0113469528020097
-5.536808780701755,0.0113469528020097
-5.536107030701754,0.0113469528020097
-5.535405280701755,0.0113469528020097
-5.534703530701755,0.01067767179990009
-5.534001780701755,0.01101231230095501
-5.533300030701755,0.01101231230095501
-5.532598280701754,0.01101231230095501
-5.531896530701754,0.01101231230095501
-5.531194780701755,0.01101231230095501
-5.530493030701755,0.01101231230095501
-5.529791280701755,0.01101231230095501
-5.529089530701754,0.01067767179990009
-5.528387780701754,0.0113469528020097
-5.527686030701755,0.0113469528020097
-5.526984280701755,0.0113469528020097
-5.526282530701755,0.01101231230095501
-5.525580780701755,0.0113469528020097
-5.524879030701754,0.01101231230095501
-5.524177280701755,0.01067767179990039
-5.523475530701755,0.01067767179990009
-5.522773780701755,0.0113469528020097
-5.522072030701755,0.0113469528020097
-5.521370280701754,0.01101231230095501
-5.520668530701754,0.01101231230095531
-5.519966780701755,0.0113469528020097
-5.519265030701755,0.01067767179990009
-5.518563280701755,0.0113469528020097
-5.517861530701754,0.01101231230095501
-5.517159780701754,0.01101231230095501
-5.516458030701755,0.01101231230095501
-5.515756280701755,0.01101231230095501
-5.515054530701755,0.01101231230095501
-5.514352780701754,0.01101231230095501
-5.513651030701754,0.01101231230095501
-5.512949280701755,0.010343031298846
-5.512247530701755,0.01101231230095501
-5.511545780701755,0.01067767179990009
-5.510844030701755,0.01101231230095501
-5.510142280701754,0.01101231230095501
-5.509440530701754,0.01101231230095531
-5.508738780701755,0.0113469528020097
-5.508037030701755,0.01101231230095501
-5.507335280701755,0.01067767179990009
-5.506633530701754,0.01067767179990009
-5.505931780701754,0.0110123123009547
-5.505230030701755,0.01067767179990039
-5.504528280701755,0.01101231230095501
-5.503826530701755,0.01101231230095501
-5.503124780701754,0.0113469528020097
-5.502423030701754,0.0113469528020094
-5.501721280701755,0.01101231230095531
-5.501019530701755,0.01101231230095501
-5.500317780701755,0.01067767179990009
-5.499616030701755,0.01067767179990009
-5.498914280701754,0.01101231230095501
-5.498212530701755,0.01067767179990039
-5.497510780701755,0.01067767179990009
-5.496809030701755,0.01067767179990009
-5.496107280701755,0.01101231230095501
-5.495405530701754,0.01101231230095501
-5.494703780701754,0.01101231230095531
-5.494002030701755,0.0113469528020094
-5.493300280701755,0.01101231230095501
-5.492598530701755,0.01101231230095501
-5.491896780701754,0.01101231230095501
-5.491195030701754,0.01067767179989979
-5.490493280701755,0.0103430312988457
-5.489791530701755,0.01101231230095501
-5.489089780701755,0.01067767179990009
-5.488388030701755,0.01067767179990009
-5.487686280701754,0.0103430312988454
-5.486984530701755,0.01067767179989979
-5.486282780701755,0.01101231230095501
-5.485581030701755,0.01101231230095501
-5.484879280701755,0.0103430312988454
-5.484177530701754,0.01067767179990009
-5.483475780701754,0.01067767179990039
-5.482774030701755,0.01101231230095501
-5.482072280701755,0.01067767179990009
-5.481370530701755,0.01067767179990009
-5.480668780701754,0.0113469528020097
-5.479967030701754,0.01101231230095501
-5.479265280701755,0.01101231230095501
-5.478563530701755,0.01067767179990009
-5.477861780701755,0.01067767179990009
-5.477160030701755,0.01101231230095501
-5.476458280701754,0.0103430312988454
-5.475756530701755,0.01067767179989979
-5.475054780701755,0.01067767179990009
-5.474353030701755,0.0103430312988454
-5.473651280701755,0.01067767179990009
-5.472949530701754,0.01067767179990009
-5.472247780701754,0.01067767179990009
-5.471546030701755,0.01067767179990009
-5.470844280701755,0.01101231230095501
-5.470142530701755,0.01101231230095501
-5.469440780701754,0.0103430312988454
-5.468739030701754,0.01067767179990039
-5.468037280701755,0.0110123123009547
-5.467335530701755,0.01101231230095501
-5.466633780701755,0.01067767179990009
-5.465932030701754,0.0103430312988454
-5.465230280701754,0.0103430312988457
-5.464528530701755,0.01067767179989979
-5.463826780701755,0.0103430312988454
-5.463125030701755,0.01067767179990009
-5.462423280701755,0.01101231230095501
-5.461721530701754,0.01101231230095501
-5.461019780701755,0.01067767179990039
-5.460318030701755,0.0103430312988454
-5.459616280701755,0.0103430312988454
-5.458914530701755,0.0103430312988454
-5.458212780701754,0.0103430312988454
-5.457511030701754,0.01067767179989979
-5.456809280701755,0.0103430312988457
-5.456107530701755,0.01067767179990009
-5.455405780701755,0.0103430312988454
-5.454704030701754,0.01067767179990009
-5.454002280701754,0.01067767179989979
-5.453300530701755,0.0103430312988457
-5.452598780701755,0.01101231230095501
-5.451897030701755,0.0103430312988454
-5.451195280701755,0.0103430312988454
-5.450493530701754,0.0100083907977907
-5.449791780701755,0.01067767179989948
-5.449090030701755,0.0100083907977907
-5.448388280701755,0.01067767179990009
-5.447686530701755,0.0103430312988454
-5.446984780701754,0.0103430312988454
-5.446283030701754,0.0103430312988454
-5.445581280701755,0.0103430312988454
-5.444879530701755,0.01067767179990009
-5.444177780701755,0.0103430312988454
-5.443476030701754,0.0103430312988454
-5.442774280701754,0.0103430312988457
-5.442072530701755,0.01067767179989979
-5.441370780701755,0.01067767179990009
-5.440669030701755,0.0100083907977907
-5.439967280701755,0.0100083907977907
-5.439265530701754,0.0103430312988454
-5.438563780701755,0.0103430312988454
-5.437862030701755,0.01067767179990009
-5.437160280701755,0.01067767179990009
-5.436458530701755,0.01067767179990009
-5.435756780701754,0.0103430312988454
-5.435055030701754,0.01067767179989979
-5.434353280701755,0.0103430312988454
-5.433651530701755,0.0103430312988454
-5.432949780701755,0.0103430312988454
-5.432248030701754,0.009673750296735784
-5.431546280701754,0.0103430312988454
-5.430844530701755,0.0103430312988454
-5.430142780701755,0.0103430312988454
-5.429441030701755,0.01067767179990009
-5.428739280701754,0.0103430312988454
-5.428037530701754,0.01067767179989979
-5.427335780701755,0.0103430312988457
-5.426634030701755,0.0103430312988454
-5.425932280701755,0.0103430312988454
-5.425230530701755,0.0100083907977907
-5.424528780701754,0.0103430312988454
-5.423827030701754,0.0103430312988454
-5.423125280701755,0.0103430312988454
-5.422423530701755,0.0103430312988454
-5.421721780701755,0.0103430312988454
-5.421020030701754,0.0103430312988454
-5.420318280701754,0.010008390797791
-5.419616530701755,0.01034303129884509
-5.418914780701755,0.0103430312988454
-5.418213030701755,0.0103430312988454
-5.417511280701754,0.0103430312988454
-5.416809530701754,0.0103430312988454
-5.416107780701755,0.0103430312988454
-5.415406030701755,0.0103430312988454
-5.414704280701755,0.0100083907977907
-5.414002530701755,0.0100083907977907
-5.413300780701754,0.0100083907977907
-5.412599030701755,0.01034303129884509
-5.411897280701755,0.0103430312988454
-5.411195530701755,0.0103430312988454
-5.410493780701755,0.0103430312988454
-5.409792030701754,0.0100083907977907
-5.409090280701754,0.0103430312988454
-5.408388530701755,0.0103430312988454
-5.407686780701755,0.0103430312988454
-5.406985030701755,0.0100083907977907
-5.406283280701754,0.0103430312988454
-5.405581530701754,0.0100083907977907
-5.404879780701755,0.0100083907977907
-5.404178030701755,0.0103430312988454
-5.403476280701755,0.0100083907977907
-5.402774530701755,0.0100083907977907
-5.402072780701754,0.0103430312988454
-5.401371030701755,0.0103430312988454
-5.400669280701755,0.009673750296735784
-5.399967530701755,0.0100083907977907
-5.399265780701755,0.0100083907977907
-5.398564030701754,0.0100083907977907
-5.397862280701754,0.01034303129884479
-5.397160530701755,0.009673750296735784
-5.396458780701755,0.0103430312988454
-5.395757030701755,0.0103430312988454
-5.395055280701754,0.0103430312988454
-5.394353530701754,0.010008390797791
-5.393651780701755,0.01034303129884509
-5.392950030701755,0.0103430312988454
-5.392248280701755,0.009673750296735784
-5.391546530701754,0.0100083907977907
-5.390844780701754,0.01034303129884479
-5.390143030701755,0.009673750296736392
-5.389441280701755,0.0103430312988454
-5.388739530701755,0.0103430312988454
-5.388037780701755,0.0100083907977907
-5.387336030701754,0.0100083907977907
-5.386634280701754,0.01034303129884509
-5.385932530701755,0.0100083907977907
-5.385230780701755,0.0103430312988454
-5.384529030701755,0.0100083907977907
-5.383827280701754,0.009673750296735784
-5.383125530701754,0.0100083907977907
-5.382423780701755,0.0100083907977907
-5.381722030701755,0.0103430312988454
-5.381020280701755,0.0100083907977907
-5.380318530701754,0.0100083907977907
-5.379616780701754,0.01034303129884509
-5.378915030701755,0.010008390797791
-5.378213280701755,0.0103430312988454
-5.377511530701755,0.0103430312988454
-5.376809780701755,0.0100083907977907
-5.376108030701754,0.0103430312988454
-5.375406280701755,0.010008390797791
-5.374704530701755,0.0100083907977907
-5.374002780701755,0.009673750296735784
-5.373301030701755,0.0100083907977907
-5.372599280701754,0.0100083907977907
-5.371897530701754,0.009673750296736087
-5.371195780701755,0.0100083907977904
-5.370494030701755,0.0100083907977907
-5.369792280701755,0.0100083907977907
-5.369090530701754,0.0100083907977907
-5.368388780701754,0.009673750296735784
-5.367687030701755,0.009673750296735784
-5.366985280701755,0.009673750296735784
-5.366283530701755,0.009673750296735784
-5.365581780701755,0.009673750296735784
-5.364880030701754,0.0100083907977907
-5.364178280701755,0.01034303129884509
-5.363476530701755,0.009673750296735784
-5.362774780701755,0.0100083907977907
-5.362073030701755,0.0100083907977907
-5.361371280701754,0.009673750296735784
-5.360669530701754,0.0100083907977907
-5.359967780701755,0.0100083907977907
-5.359266030701755,0.009673750296735784
-5.358564280701755,0.0100083907977907
-5.357862530701754,0.009673750296735784
-5.357160780701754,0.0100083907977907
-5.356459030701755,0.0100083907977907
-5.355757280701755,0.0100083907977907
-5.355055530701755,0.009673750296735784
-5.354353780701754,0.009673750296735784
-5.353652030701754,0.0100083907977907
-5.352950280701755,0.009673750296736087
-5.352248530701755,0.009673750296735784
-5.351546780701755,0.009673750296735784
-5.350845030701755,0.009339109795681089
-5.350143280701754,0.009339109795681089
-5.349441530701754,0.009673750296736087
-5.348739780701755,0.0100083907977907
-5.348038030701755,0.009673750296735784
-5.347336280701755,0.0100083907977907
-5.346634530701754,0.009673750296735784
-5.345932780701754,0.009673750296735784
-5.345231030701755,0.009673750296735784
-5.344529280701755,0.008669828793571477
-5.343827530701755,0.009673750296735784
-5.343125780701754,0.009673750296735784
-5.342424030701754,0.009673750296735175
-5.341722280701755,0.009004469294627003
-5.341020530701755,0.009673750296735784
-5.340318780701755,0.0100083907977907
-5.339617030701755,0.009673750296735784
-5.338915280701754,0.0100083907977907
-5.338213530701755,0.009673750296736087
-5.337511780701755,0.009673750296735784
-5.336810030701755,0.0100083907977907
-5.336108280701755,0.009673750296735784
-5.335406530701754,0.009339109795681089
-5.334704780701754,0.009004469294627003
-5.334003030701755,0.009673750296735175
-5.333301280701755,0.009673750296735784
-5.332599530701755,0.009673750296735784
-5.331897780701754,0.009339109795681089
-5.331196030701754,0.009339109795681392
-5.330494280701755,0.00967375029673548
-5.329792530701755,0.009339109795681089
-5.329090780701755,0.009673750296735784
-5.328389030701755,0.009673750296735784
-5.327687280701754,0.009339109795681089
-5.326985530701755,0.009339109795681089
-5.326283780701755,0.009339109795681089
-5.325582030701755,0.009339109795681089
-5.324880280701755,0.009673750296735784
-5.324178530701754,0.009339109795681089
-5.323476780701754,0.00967375029673548
-5.322775030701755,0.009339109795681089
-5.322073280701755,0.009673750296735784
-5.321371530701755,0.009339109795681089
-5.320669780701754,0.009673750296735784
-5.319968030701754,0.009673750296735175
-5.319266280701755,0.009004469294627003
-5.318564530701755,0.009339109795681089
-5.317862780701755,0.009004469294626394
-5.317161030701754,0.009339109795681089
-5.316459280701754,0.009004469294626394
-5.315757530701755,0.009004469294626394
-5.315055780701755,0.009339109795681089
-5.314354030701755,0.009004469294626394
-5.313652280701755,0.009339109795681089
-5.312950530701754,0.009673750296735784
-5.312248780701754,0.00967375029673548
-5.311547030701755,0.009339109795681089
-5.310845280701755,0.009004469294626394
-5.310143530701755,0.009004469294626394
-5.309441780701754,0.009339109795681089
-5.308740030701754,0.009004469294626394
-5.308038280701755,0.009004469294626394
-5.307336530701755,0.009004469294626394
-5.306634780701755,0.009004469294626394
-5.305933030701754,0.008669828793571477
-5.305231280701754,0.009339109795680785
-5.304529530701755,0.009004469294626697
-5.303827780701755,0.009339109795681089
-5.303126030701755,0.009339109795681089
-5.302424280701755,0.009339109795681089
-5.301722530701754,0.009339109795681089
-5.301020780701754,0.009339109795680785
-5.300319030701755,0.009004469294626394
-5.299617280701755,0.009004469294626394
-5.298915530701755,0.009339109795681089
-5.298213780701754,0.009339109795681089
-5.297512030701754,0.009339109795680785
-5.296810280701755,0.009004469294626697
-5.296108530701755,0.009339109795681089
-5.295406780701755,0.009339109795681089
-5.294705030701754,0.009339109795681089
-5.294003280701754,0.009673750296735175
-5.293301530701755,0.009004469294627003
-5.292599780701755,0.008669828793571477
-5.291898030701755,0.008669828793571477
-5.291196280701755,0.008669828793571477
-5.290494530701754,0.009004469294626394
-5.289792780701755,0.009004469294626394
-5.289091030701755,0.009004469294626394
-5.288389280701755,0.008669828793571477
-5.287687530701755,0.009004469294626394
-5.286985780701754,0.009339109795681089
-5.286284030701754,0.009339109795680785
-5.285582280701755,0.009004469294626394
-5.284880530701755,0.009004469294626394
-5.284178780701755,0.009004469294626394
-5.283477030701754,0.009004469294626394
-5.282775280701754,0.00866982879357178
-5.282073530701755,0.00900446929462609
-5.281371780701755,0.008669828793571477
-5.280670030701755,0.009339109795681089
-5.279968280701755,0.009004469294626394
-5.279266530701754,0.009004469294626394
-5.278564780701755,0.009339109795680785
-5.277863030701755,0.009004469294626394
-5.277161280701755,0.009339109795681089
-5.276459530701755,0.009339109795681089
-5.275757780701754,0.009004469294626394
-5.275056030701754,0.00900446929462609
