Frequency (Hz),Channel 1 Magnitude (X),Channel 2 Magnitude (X),Channel 2 Phase (deg)
43651.58322401661,0.9950452656828759,0.9362860070725963,17.68543916710582
45708.81896148752,0.9949430253209198,0.940461758084204,16.94383426114824
47863.00923226388,0.9947059446802484,0.9438814157154494,16.23285455462695
50118.72336272725,0.9946963417545895,0.9473972821786346,15.55807428271193
52480.74602497728,0.9955435876750668,0.9503766878900648,14.89759050898583
54954.08738576245,0.9955175093072614,0.953268820069847,14.27459062262319
57543.99373371572,0.9960099508247457,0.9556119256268865,13.6722062543134
60255.95860743581,0.9961071486804574,0.9583178824444738,13.09503815117623
63095.73444801933,0.9961062807371628,0.9604616756056839,12.52874068788736
66069.34480075965,0.9965383894598692,0.9626308785929804,11.98889201579885
69183.09709189367,0.9966266273671904,0.9643832192813776,11.46182754160509
72443.59600749903,0.9971226773959923,0.9660392159500762,10.98377310094214
