Frequency (Hz),Channel 1 Magnitude (X),Channel 2 Magnitude (X),Channel 2 Phase (deg)
14454.39770745928,1.005725348541995,0.1802383587145985,-61.03417600260176
15369.74515935271,1.006379668834005,0.1709922519896856,-61.67827529554029
16343.05842723138,1.006870802807592,0.1620586296074531,-62.24066037180336
17378.00828749376,1.00701865095617,0.1535671058384327,-62.71785602722126
18478.49797422291,1.006914328143549,0.1454749096253995,-63.12623149645609
19648.67789993468,1.007382452481433,0.1377973953111042,-63.40641145553372
20892.96130854039,1.007476366144,0.1302940634962449,-63.62527593027988
22216.04091955812,1.007236703415433,0.1233246306828422,-63.71193855552042
23622.90662634463,1.00722888472684,0.1167699964065391,-63.74405633194058
25118.86431509579,1.006863552968468,0.1103438045016436,-63.76383254013775
26709.55587558985,1.006459741150093,0.1045141187061061,-63.59606998376437
28400.98047914214,1.008309200566947,0.0988951110698383,-63.34991294607408
