Frequency (Hz),Channel 1 Magnitude (X),Channel 2 Magnitude (X),Channel 2 Phase (deg)
10,0.9989203196766941,0.9930376477380752,-3.961227286626951
10.31177274593055,0.9989363966909655,0.9928977764954035,-4.084846388785422
10.63326571637161,0.998963377778072,0.992783980148514,-4.211174572222262
10.96478196143185,0.9990048731987267,0.9926219460323061,-4.343205128703275
11.30663397949639,0.9989664018449025,0.9924815436840132,-4.477072782905438
11.65914401179832,0.9989539812043801,0.9923658579761446,-4.614859149873311
12.02264434617413,0.9989747856744311,0.9922093778988713,-4.757958151801574
12.39747763028944,0.9989864600620509,0.9920886206870361,-4.904068346059105
12.78399719463024,0.9990164474653745,0.9919497338894542,-5.058707413610851
13.18256738556408,0.9990015160714223,0.9918254437747649,-5.212356825400818
13.59356390878525,0.99901595198879,0.9916605953482036,-5.375145846836745
14.0173741834677,0.9990276714102295,0.9915588397038226,-5.540889579268779
14.45439770745927,0.9990303583675085,0.9914063666856447,-5.713247555121047
14.90504643386196,0.9990867313012386,0.9912372416929903,-5.89075218846034
15.36974515935272,0.9990616964254818,0.9911160579432798,-6.072307016005844
15.84893192461113,0.9991016874391287,0.9909857379777172,-6.260848152466224
16.34305842723138,0.9990666059533082,0.9908612335173991,-6.455688328896613
16.85259044750751,0.9991119438848358,0.990719755419977,-6.655614879860927
17.37800828749376,0.9991172989946618,0.990585553899291,-6.86349520319348
17.91980722375334,0.9991341264755796,0.9904263934934299,-7.074773302569502
18.47849797422291,0.9991211096457424,0.9902933158950484,-7.296600394185106
19.05460717963247,0.9991684078616173,0.9901430210317075,-7.523076031800393
19.64867789993468,0.9991366884477459,0.9899872212450248,-7.756797653143565
20.26127012621143,0.9991696709895789,0.9898199570357944,-7.998235170920264
20.8929613085404,0.9992371993837015,0.9896262620101404,-8.247645481996315
21.54434690031883,0.9992573785166609,0.9894533442586169,-8.504186952362575
22.21604091955812,0.9992470755198921,0.9893475533367314,-8.771004378828323
22.90867652767772,0.9993082191253493,0.9891486127056351,-9.045911811229256
23.62290662634462,0.9992913900725207,0.9890035324175294,-9.328099200069147
24.35940447292027,0.9993677660540107,0.9888365850105751,-9.618720469613521
25.1188643150958,0.9993811605838813,0.9886794983833241,-9.919408184368494
25.90200204531324,0.9994003645475502,0.9885110893733923,-10.23225839437464
26.70955587558985,0.9994708740928705,0.9882894013762286,-10.55300677347232
27.54228703338166,0.9994751390218336,0.9881531976148998,-10.88417458749717
28.40098047914215,0.9995111500944177,0.9879640214623374,-11.22609256924531
29.28644564625237,0.9995358562351326,0.9877635505225462,-11.58056205291047
30.19951720402016,0.9996120749476067,0.9875918450184175,-11.9422726497639
31.1410558444676,0.9996404547663571,0.987401595601053,-12.32076813739851
32.11194909364824,0.9996662151751622,0.9872136125616635,-12.70999848582528
33.11311214825911,0.9997781978638576,0.9870155345073467,-13.11031012312523
34.14548873833601,0.9998305178324438,0.9868297948517433,-13.52726921039804
35.21005201684519,0.9998999587603267,0.9866692594160325,-13.95528457993645
36.30780547701014,0.9999334780805518,0.9864981643234917,-14.40027649990745
37.4397838982381,0.9999984958843077,0.9863033179372253,-14.8579078456415
38.60705432153813,1.000056001034622,0.9860943238325236,-15.33265408320949
39.81071705534973,1.000139093737641,0.9858945031659606,-15.82290323753932
41.05190671273078,1.000181567188354,0.9856836270011436,-16.32893120204134
42.33179328088209,1.00026092952194,0.9854445188460472,-16.85145687212794
43.65158322401661,1.000392990220884,0.9852384534381895,-17.3933396348952
45.01252062061337,1.000442198148118,0.9850204600752177,-17.95307741515859
46.41588833612777,1.000527182592211,0.984789475371493,-18.53148806491023
47.86300923226385,1.000634388891055,0.9845804356559151,-19.13176777888064
49.35524741394806,1.000752324843113,0.9843550471265454,-19.75136589276896
50.89400951518089,1.000853720407992,0.9841372310200185,-20.39477603244055
52.48074602497726,1.000933028938524,0.983882036066033,-21.05991453532637
54.11695265464638,1.001074365003688,0.9836086200874038,-21.74734715590216
55.80417174769964,1.001175299984466,0.9833696740278058,-22.46223353688772
57.54399373371569,1.001293766788108,0.9830919449709957,-23.2009401131921
59.33805862753281,1.001445596830053,0.982755878805152,-23.96771980467865
61.18805757518219,1.001601446281674,0.9824208131645827,-24.76153505235376
63.09573444801933,1.001718646440961,0.9820368901943949,-25.58574559882858
65.06288748655574,1.001848675018298,0.981676123771591,-26.44100426684064
67.09137099554111,1.002022338461358,0.9812059657602344,-27.32791061435889
69.18309709189363,1.002137375769786,0.9807107397710287,-28.24889190445292
71.34003750712564,1.002299688336699,0.9801229783109139,-29.20526339434339
73.56422544596414,1.002433395091978,0.9794801282399042,-30.19683896979021
75.85775750291836,1.002635779837106,0.9787078988507059,-31.22836851068331
78.22279563860026,1.002744233317932,0.9778857435142958,-32.29872348849059
80.66156921766135,1.002918264535878,0.9768805625602526,-33.41066640524721
83.17637711026708,1.003066087890618,0.9758005945527896,-34.56749863283811
85.76958985908942,1.003195266010181,0.9745573071777739,-35.7697487354628
88.44365191385998,1.003298940078287,0.9730859455326879,-37.01934055424881
91.20108393559097,1.003389865990826,0.9714368770238797,-38.32027170496212
94.04448517263518,1.003514098075724,0.9694826810996101,-39.66896079775819
96.97653591082496,1.003585820731159,0.9672778008147912,-41.07267697985112
100,1.003636517298547,0.9647771351295028,-42.53333737898322
103.1177274593055,1.003651109569042,0.9619205445814131,-44.0515653428351
106.3326571637161,1.003655875567802,0.9586190966247232,-45.62798349658433
109.6478196143185,1.003616721080191,0.9548345938619777,-47.26309761157743
113.0663397949639,1.003512190022744,0.9505716358326314,-48.96145644984233
116.5914401179832,1.003338090081848,0.945708903715539,-50.72252905287139
120.2264434617413,1.003087758881118,0.940220669816065,-52.54660069321176
123.9747763028944,1.002782964131566,0.9340365980838942,-54.43220423036905
127.8399719463024,1.002439963960913,0.927090884769595,-56.38419367072115
131.8256738556407,1.001969034919436,0.9193592120700766,-58.3988405950459
135.9356390878526,1.001456435535104,0.9107150260621044,-60.47428849697729
140.173741834677,1.000803596863331,0.9011175421294323,-62.61065544128927
144.5439770745927,1.00003098111323,0.8906255602605427,-64.80116513634705
149.0504643386196,0.9991770823420265,0.8790537296156561,-67.04796840889567
153.6974515935272,0.9982193237029344,0.8664800991764968,-69.34533435349279
158.4893192461113,0.9971078178255989,0.8528437131959333,-71.68708834731493
163.4305842723138,0.9959305525715074,0.8381303241012601,-74.06797004670983
168.5259044750751,0.9946081821875896,0.8223709674110637,-76.48751122029755
173.7800828749375,0.9932517040734991,0.8055843019850309,-78.93376411449388
179.1980722375334,0.9918010836999279,0.7878188716450288,-81.4042252620945
184.7849797422291,0.9902137102897416,0.7691830315708598,-83.88979629413132
190.5460717963248,0.9885520456504945,0.7496305781872433,-86.38525423347798
196.4867789993467,0.9868718020329577,0.7293185810411394,-88.88214795048167
202.6127012621143,0.9851146662629651,0.7083525658343995,-91.37836218021212
208.929613085404,0.9833270402937064,0.686759622517728,-93.85858781187054
215.4434690031883,0.9815962490314858,0.6647352918507901,-96.32548589097755
222.1604091955812,0.9798081417710368,0.6422580951805631,-98.76511944870434
229.0867652767774,0.9780209296105151,0.6196706347956328,-101.1794316777308
236.2290662634462,0.9763354651969794,0.5967940302655931,-103.5519480856647
243.5940447292027,0.9746558872022312,0.5739391706326715,-105.8898260451014
251.1886431509579,0.9729958361465577,0.5511672893950121,-108.1808258693063
259.0200204531324,0.9714067378424079,0.5286036616284258,-110.4195691995325
267.0955587558985,0.9698997918279707,0.5063285040220757,-112.6077123128176
275.4228703338166,0.9685332419843227,0.4843145515279897,-114.7384346159005
284.0098047914215,0.967139214344957,0.4628192429900941,-116.8096964087892
292.8644564625235,0.9658630999839379,0.4417760178062772,-118.8245566355076
301.9951720402016,0.9646943476855792,0.421272601127127,-120.7816729326064
311.410558444676,0.9635571879181891,0.4013692475024768,-122.6786268810564
321.1194909364822,0.9625487943675648,0.3820542057607035,-124.5112503831188
331.1311214825911,0.9615522582940839,0.3634310451636492,-126.29023058094
341.4548873833603,0.9606730182809216,0.3453796956530985,-128.0069892008438
352.1005201684519,0.9598462897820916,0.3280824349063094,-129.6652912038059
363.0780547701014,0.9590950212976718,0.3114179260690902,-131.265366435731
374.3978389823811,0.958346222107968,0.2954941142703049,-132.8105280278384
386.0705432153813,0.9577206702475571,0.2802006040514993,-134.3046869147777
398.1071705534973,0.957073416824256,0.2656093589246318,-135.7467256926727
410.5190671273078,0.9565122882830988,0.2517083972849741,-137.1349680970669
423.3179328088209,0.9560580002511749,0.2384127013450209,-138.4740510260447
436.5158322401659,0.9556125857974825,0.2257266092748257,-139.7729586745231
450.1252062061337,0.9551353550527019,0.2136508254036397,-141.0051378772662
464.158883361278,0.9548078690864195,0.2022519067025272,-142.2125503767853
478.6300923226382,0.9545626658782101,0.191325094801947,-143.3695831217137
493.5524741394807,0.9541001985713087,0.1809536147812147,-144.4865299784806
508.9400951518091,0.9537799142318976,0.171097860325914,-145.5580046707078
524.8074602497726,0.953649112037751,0.1617262355634564,-146.5891073467786
541.1695265464638,0.9533274124760497,0.1529200729334297,-147.5895301627672
558.0417174769964,0.9530537052660502,0.1445848494358753,-148.5554636726378
575.4399373371569,0.9528977281970076,0.1365656947586859,-149.485835580294
593.380586275328,0.9527211139935099,0.1289969454351189,-150.4017920430933
611.8805757518219,0.9525683274977146,0.1218807322012804,-151.251561889858
630.9573444801933,0.9523170161404277,0.1151249679647205,-152.0830319637697
650.628874865557,0.952252734204758,0.1087856208651275,-152.9033815946128
670.9137099554113,0.9521384155708235,0.1027545255671764,-153.6976852623749
691.8309709189366,0.9519800514126827,0.09703978959117392,-154.4233381919572
713.4003750712561,0.9518100875205653,0.09158837968359632,-155.1646329144095
735.6422544596413,0.9518145802628523,0.08644952596904149,-155.8545638784827
758.5775750291835,0.951696263016627,0.08161333509922679,-156.5507686505705
782.2279563860025,0.9516089795493475,0.07708389783498548,-157.2186665429241
806.6156921766136,0.9515717232482341,0.07276221380780974,-157.8418058316941
831.7637711026708,0.9514638332268915,0.06874051239110952,-158.4576403808289
857.6958985908941,0.951329583675156,0.06494473678194232,-159.040491091067
884.4365191385999,0.9513619459787274,0.06128041758552243,-159.6190160105007
912.0108393559096,0.9512289194301272,0.05778652492776395,-160.2123607067416
940.4448517263519,0.9512056586900117,0.05459599001011583,-160.6968519124036
969.7653591082491,0.9511047367584451,0.05147437402729579,-161.2553334952582
1000,0.951037168821423,0.04851379881515835,-161.7576570037656
