Frequency (Hz),Channel 1 Magnitude (X),Channel 2 Magnitude (X),Channel 2 Phase (deg)
82.41248741146882,0.9896467593515615,0.7948569068319601,-46.52862321471997
84.77380635237184,0.9892809049506224,0.7870088499616779,-47.62704317583072
87.20278284513147,0.9888324312457375,0.7789548077289652,-48.74295613658583
89.7013554437666,0.9884466765144916,0.7706466695027319,-49.87799555475814
92.27151824660127,0.9880121948915337,0.762132598318871,-51.02698044070121
94.91532248774421,0.9875418093859613,0.7533938300323837,-52.19379863235812
97.63487817416849,0.9870513460593,0.7444882466546228,-53.37680713772451
100.4323557696978,0.9866154842522392,0.7352891896827103,-54.57509243735223
103.3099879272426,0.9861569989797166,0.7259088723189291,-55.7900814869168
106.2700712706694,0.9856489146033224,0.7163444304777616,-57.01651405404419
109.3149682277247,0.9851540280913181,0.7065549752782235,-58.25992461822203
112.4471089154771,0.9846736357886969,0.6965426349649496,-59.5164687976702
115.668993079781,0.9841320033076617,0.6863466103209543,-60.78919854963018
118.9831920903117,0.9836073231886621,0.6760184105081207,-62.07040454003278
122.3923509927629,0.9830395093342605,0.665525485051411,-63.36811496820494
125.899190619844,0.9825390596948707,0.6548177181640688,-64.67529467545008
129.5065097627634,0.9819214023751982,0.6439482534744834,-65.99724101842753
133.2171874049298,0.9813714729110479,0.6329283792369684,-67.3250542351968
137.0341850196543,0.9808097610051366,0.621818607573637,-68.66786524384267
140.9605489336876,0.9801900277247289,0.6105290177322313,-70.01978841940081
144.9994127584784,0.9796288286634958,0.5991089402238985,-71.38127401444432
149.1539998910925,0.9790412939324259,0.5875999132290594,-72.7470720427486
153.4276260867905,0.9784173659650375,0.5759909640472457,-74.12238520961294
157.8237021053151,0.9778054312741726,0.5642543111386826,-75.50427751058699
162.345736433002,0.9772287795876876,0.5524831504471366,-76.8965830304895
166.9973380828843,0.976654412440236,0.540681306927246,-78.28724792611813
171.7822194750291,0.9760126677145713,0.5288130055480689,-79.68895793836599
176.7041993994003,0.9754026364669286,0.5168632411218719,-81.09198807098502
181.7672060636166,0.9747681699369937,0.5049503301231042,-82.4972098101623
186.975280228034,0.974160144211457,0.493019234928768,-83.90605696806394
192.3325784306564,0.9735544156807306,0.4810578636606704,-85.31719739776871
197.8433763044483,0.9729486708507142,0.4691184132692133,-86.73031527579133
203.5120719896958,0.972321429359275,0.4572280255620327,-88.14273926051442
209.3431896441401,0.9717261867290055,0.4453790976825805,-89.5564497206399
215.3413830536861,0.9711002454468597,0.4335512835810719,-90.96361200502315
221.5114393465647,0.9705253689143506,0.4218231233440448,-92.37590886252701
227.8582828139171,0.9699114003337292,0.4101981934438625,-93.78043893814515
234.3869788398456,0.9693335677660193,0.3985823123781461,-95.1829278406889
241.1027379440725,0.9687917950319611,0.387143742264704,-96.58258484837972
248.0109199404297,0.9682185230862294,0.3757791671050922,-97.97768589036133
255.1170382144987,0.9676157501331618,0.3645415686976638,-99.36666674682021
262.4267641238169,0.9670667207581614,0.3533917049758415,-100.7516342493451
269.9459315241595,0.9664550281857536,0.3424833045394529,-102.1300876609739
277.6805414255104,0.9659414473117632,0.3316960037824114,-103.4953875195921
285.636766781439,0.9654414494824856,0.3210438852211442,-104.8536053309627
293.8209574157027,0.9648674027078965,0.3105482295229761,-106.2048425442545
302.2396450900101,0.9643845729234753,0.3002353922928679,-107.5537582416697
310.899548716988,0.9638438360152261,0.2901463716470637,-108.8835430385625
319.8075797225108,0.9633699096209216,0.2801951464517217,-110.2081293079532
328.970847561676,0.9629028111760598,0.2704478789096132,-111.5155539151778
338.3966653928244,0.9624986605146783,0.2608998356514426,-112.8229942312251
348.092555914135,0.9620009815405617,0.2516277078583148,-114.1040672697354
358.066257367454,0.9615336873631679,0.2425429836495812,-115.3718937996398
368.3257297141456,0.9611388094076326,0.2335861759105175,-116.6405499429374
378.879160987898,0.9607181856187688,0.2248727045188928,-117.8941107444914
389.7349738295533,0.9602935807903692,0.2163603793781415,-119.1290308486542
400.901832209173,0.9599406776285444,0.2081005534724374,-120.3502420190193
412.3886483407113,0.959541355171415,0.2000991929497472,-121.5574981956009
424.204589794807,0.9591875861670516,0.1922622267816338,-122.7467639359938
436.3590868153771,0.9587672585520405,0.1846845273198846,-123.9204388157113
448.861839845847,0.9584176413938776,0.1772516750309425,-125.0873656534489
461.7228272710253,0.9580780644633418,0.1701264424750644,-126.2267132940452
