Frequency (Hz),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Ls (H)
16304.34429559466,88.78308800672455,5.685915699521924,267.6693025050996,0.002612855312381802
16556.55607412956,88.80584978367079,5.666394794180379,271.8364004604023,0.002613110277999379
16812.66931475813,88.81074710217179,5.730351271387972,276.0369907681421,0.002613068200800077
17072.74436916801,88.81575774697038,5.792106448037654,280.1926666108639,0.0026120023204794
17336.84252262658,88.82604947044166,5.829859745104005,284.4920685569835,0.00261168196701267
17605.0260084226,88.87198898569653,5.686490516615144,288.8002040354906,0.002610844199616984
17877.35802253107,88.86809274544422,5.794390479223487,293.2668967499919,0.002610837474091907
18153.90273850507,88.8906878335081,5.766029827634997,297.7772195550289,0.002610607598542533
18434.72532259787,88.90769275211069,5.765117171797263,302.366265671985,0.002610458521285525
18719.89194911906,88.91112208256517,5.8352379543837,307.0080219770314,0.002610156319241426
19009.46981602806,88.91112492883516,5.922772421939421,311.6142673689941,0.0026089602429584
19303.52716076907,88.9313979872405,5.902586946516862,316.4453203907081,0.002609048415816729
19602.13327635076,88.98254642343561,5.707722413880073,321.3847160449433,0.002609408143064123
19905.35852767486,88.97480482926622,5.838177608958371,326.2473796313475,0.002608537950568243
20213.27436811721,88.9838841757817,5.874324297461153,331.2011240595083,0.002607805894863177
20525.95335636539,88.98032740624191,5.98782672320939,336.4226724984107,0.002608567327748669
20843.46917351677,88.99164691641934,6.0104776135989,341.4869759761416,0.00260749972932343
21165.89664044105,89.03148222112226,5.862359380149704,346.7736628208908,0.002607531516835232
21493.31173541138,89.02813943811137,5.972851195687357,352.0940733902981,0.002607206972255547
21825.7916120083,89.03444737026449,6.024311244162455,357.4480795035898,0.002606532205704791
22163.41461730044,89.05595408647808,5.982969175122348,363.0838881704191,0.002607296599245126
22506.26031030668,89.07054818937557,5.979417555316785,368.567077650925,0.002606353586082725
22854.40948074375,89.0666644099898,6.09600647853096,374.1896827670917,0.002605805138677894
23207.94416806389,89.09156644497932,6.026659085636327,380.0753429593497,0.002606472557037969
23566.94768078702,89.1027373129924,6.042198171224689,385.8002327425323,0.002605429218864679
23931.50461613192,89.12351206610266,5.994361443292452,391.8192216386792,0.002605768710429458
24301.70087995108,89.12675093603038,6.063005146175874,397.7762152148227,0.00260508724095332
24677.62370697403,89.14302070822389,6.041141696104923,403.8675308870755,0.002604688144135677
25059.36168136361,89.1463043040845,6.111481024967192,410.1416442995738,0.002604857653124508
25447.00475759045,89.14471775747994,6.218828877079226,416.5714712056453,0.002605391456676862
25840.64428163018,89.17329210625675,6.10205236093909,422.8792133493447,0.002604552595587007
26240.37301248863,89.1879840707314,6.085265287170592,429.3470877359935,0.002604105943264272
26646.28514406002,89.18212199250644,6.225375277312875,436.0839865236679,0.002604675349048906
27058.47632732318,89.215044418608,6.065347954853901,442.6965103907003,0.00260389155198166
27477.04369288123,89.20860264498413,6.211608870580236,449.6809805434145,0.002604681626882479
27902.08587384982,89.22102603983426,6.207627941610189,456.5607908029434,0.002604246399597483
28333.70302909956,89.24290183752952,6.126161395331293,463.5895061475453,0.002604056426833285
28771.99686685785,89.2439091534296,6.211925201254681,470.7059185527146,0.002603753018149728
29217.07066867588,89.26015656757853,6.172842479500241,478.01757613801,0.002603918133679848
29669.0293137664,89.25582080942233,6.304286188688574,485.3517594439769,0.002603594840833411
30127.97930371789,89.28164279279231,6.178682813621226,492.7825528773769,0.002603187501200901
30594.02878759109,89.29308447571505,6.175649826382612,500.5134332811498,0.002603749494505942
31067.28758740379,89.29572347888221,6.246953938143702,508.1896926544238,0.002603410464681046
31547.86722400967,89.30775388132513,6.233628406594862,515.9194254977555,0.002602747317974241
32035.88094337769,89.33192852867481,6.107992330667661,523.8156946104372,0.002602327596787975
32531.44374327786,89.34146898073244,6.116445802549735,532.1406102867835,0.002603413768396922
33034.67240037979,89.3460728531481,6.167625699419282,540.3714771035706,0.002603409855092537
33545.68549777056,89.35462363740412,6.181265850700304,548.742543872553,0.002603467094090009
34064.60345289807,89.35668374286269,6.25771994849731,557.3088997987788,0.002603830875493
34591.54854594682,89.35873168779059,6.333476181759197,565.8572169435582,0.002603496430382927
35126.64494865261,89.37014641257589,6.313388312336309,574.2857396458987,0.0026020251676594
35670.01875356281,89.38233869560604,6.289762533753597,583.4312178334606,0.002603193536674127
36221.7980037495,89.38971169759881,6.311757406815413,592.5451670078269,0.002603583961368957
36782.11272298207,89.41046933108416,6.190256384417913,601.6023715086303,0.002603112875068223
37351.09494636657,89.40600366445786,6.332857547423273,610.8337518596644,0.002602794139112403
37928.87875145919,89.42212541584331,6.256574683597931,620.3130890072374,0.002602921510731622
38515.60028986073,89.437504092208,6.184618111078037,629.9443717660344,0.002603068883386355
39111.39781930012,89.44123552463537,6.237729629610326,639.5973025056298,0.00260269583696088
39716.41173621408,89.45155158906569,6.217777504617571,649.5442797287358,0.002602908428951329
40330.78460883067,89.43205400223022,6.538835872992509,659.6321289440862,0.002603066490323002
40954.66121076486,89.46924894472409,6.20511962817008,669.8375693223641,0.002603072692450759
41588.18855513355,89.4714290713292,6.273936119834563,680.059843122772,0.002602539071587618
42231.51592919842,89.48507530075508,6.208176799040723,690.7665392782804,0.002603243261097564
42884.7949295447,89.47097832240077,6.476645882093838,701.4342605167249,0.002603177419844322
43548.17949780403,89.48642741560633,6.386917312775749,712.5255837722909,0.002604057621800629
44221.82595692998,89.50869023661643,6.202829767743609,723.3466183640613,0.002603334154351129
44905.89304803473,89.49947967227993,6.416521608422985,734.4961533489188,0.002603192711531637
45600.54196779549,89.52964944635124,6.123592080176449,745.9289618236835,0.002603440142301103
46305.93640643967,89.54319384141114,6.040495707690201,757.624586479711,0.002603979258465667
47022.24258631759,89.54459971475035,6.115494356391491,769.3992493413773,0.002604165327059607
47749.62930107179,89.54659923490944,6.180538991688806,781.0119321114609,0.002603201562582617
48488.26795541247,89.57330894260416,5.908238324686789,793.3394815526469,0.002604009286435466
49238.33260550791,89.5565091757462,6.237838788561022,805.8671759892263,0.002604835252277502
50000,89.56331057330628,6.237363164867066,818.3565775188709,0.002604909890477883
