Frequency (Hz),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Ls (H)
5000,88.4334416913748,0.08995287922883041,3.28914407392649,0.0001046967075813631
5077.344962165402,88.45959411916751,0.08986488888095383,3.341741489841354,0.0001047505498654752
5155.886372965276,88.47310387330488,0.09037615888334147,3.39050345183478,0.0001046600613153725
5235.642740254498,88.52843315839806,0.08852863565518077,3.446124005854371,0.0001047565117120093
5316.632858185805,88.52382505020685,0.09014351518505286,3.498027202781173,0.0001047144565446845
5398.875811638548,88.52454423201415,0.09152475375710926,3.553358225932323,0.000104750423229635
5482.390980715925,88.56934508570419,0.09005186628177775,3.605704963095489,0.0001046743601881324
5567.198045311807,88.56563912561978,0.09173412318753733,3.663569008362942,0.000104734035378937
5653.316989748195,88.59280860152853,0.09141975963668868,3.721535801590725,0.0001047704948777345
5740.768107484415,88.59912054116224,0.09238841602673767,3.77792066729429,0.0001047376827545112
5829.572005899158,88.57990316382896,0.09502417773120564,3.833097346921901,0.000104648572742169
5919.74961114651,88.63555079248553,0.09278656763446635,3.895545306519318,0.0001047333641280318
6011.322173087065,88.60839657496426,0.09603240336516271,3.953115753767475,0.0001046621516383373
6104.311270295356,88.59805372909602,0.09826321131701027,4.015092280510748,0.0001046836825839776
6198.738815144722,88.66221521321759,0.0952013385779254,4.076622561921838,0.0001046688126727693
6294.627058970837,88.67716079403156,0.09558834138090691,4.139456506029953,0.0001046630655758482
6391.998597315118,88.70522719184842,0.09500181459498999,4.203267471436776,0.0001046575316048298
6490.876375249245,88.68868399702873,0.09771804388130434,4.268882469937977,0.0001046721131771485
6591.283692782035,88.76576838100415,0.09340763676430028,4.335519719878833,0.0001046866477688906
6693.244210349966,88.69242745675872,0.1004401758013973,4.400366995897456,0.0001046338870666869
6796.781954392628,88.77323434239294,0.09574098562980646,4.470875171885796,0.0001046909976408149
6901.921323014425,88.74990391199843,0.09905434960116428,4.539247528695484,0.0001046728364898295
7008.687091733851,88.75312510105707,0.1003401996713765,4.610055403128616,0.0001046862409081969
7117.104419321709,88.76778236392845,0.100697783620371,4.681533765957765,0.0001046899407687494
7227.198853729638,88.795103226027,0.09992698932506443,4.751071505895487,0.0001046264992080718
7338.996338110347,88.82273965088292,0.09923261914559332,4.828847015819156,0.0001047193426179103
7452.52321693098,88.81583039369801,0.1012291492853473,4.897252163481491,0.0001045849662856242
7567.80624218104,88.78912623073423,0.1050305244206354,4.969064468208927,0.00010450203762482
7684.872579676357,88.8525178252609,0.1011297098802803,5.04890705794989,0.0001045636745636354
7803.749815460557,88.84945926700459,0.1030310506691961,5.130153766566058,0.0001046278199684066
7924.465962305567,88.78935187886468,0.1100732683880362,5.208610984747573,0.0001046097224479889
8047.049466312674,88.85630080320601,0.1055923769207577,5.289147699871217,0.0001046090252957473
8171.529213615689,88.8516385321679,0.1076311959734822,5.369378604455401,0.0001045781179864152
8297.934537187803,88.88195561313435,0.1063577017404075,5.449760323436093,0.0001045267699153108
8426.295223753757,88.87838363998527,0.1083746826775256,5.53542097189203,0.0001045524262296967
8556.641520808906,88.87474083359461,0.1104134978514579,5.621295284669499,0.0001045570191246877
8689.004143746877,88.85271486206148,0.1142524952987322,5.705042824391717,0.0001044982544641011
8823.414283097502,88.88505631185252,0.1127851519670305,5.795178338277596,0.0001045322421732834
8959.903611876669,88.85136170987424,0.117950080247879,5.882736511601239,0.0001044951637077274
9098.504293049918,88.86765572950627,0.1180546400446847,5.97269942046711,0.0001044770223492188
9239.248987111454,88.90899026436604,0.1155779123389746,6.068989103508342,0.0001045441698499115
9382.170859780426,88.90232910730575,0.1180570292717141,6.161538943654321,0.0001045215861650542
9527.303589816236,88.93247712331208,0.11655166065473,6.254803195860724,0.0001044873648985315
9674.681376954761,88.88070718924925,0.12410503915584,6.352037927735779,0.0001044952485271987
9824.338949967338,88.88732944619159,0.1253694141643073,6.454952257522376,0.0001045706550271548
9976.311574844398,88.92872394508225,0.122578233544734,6.555170330230824,0.000104576501349081
10130.63506310572,88.93913417373864,0.123259758785283,6.656314797633002,0.0001045724573257157
10287.3457802392,88.93363063160095,0.1257599536655495,6.75627300382886,0.0001045259164422379
10446.4806542702,88.93546277406672,0.1275029295824573,6.861703777657145,0.0001045399029959492
10608.07718446342,88.96669052082393,0.1256471680237182,6.966230417444925,0.0001045156427856023
10772.17345015942,88.94089282525709,0.1307850250388569,7.074427061102523,0.0001045220856800142
10938.80811974776,88.94006799974646,0.1327952304241743,7.177572024779868,0.0001044305791487054
11108.02045977906,89.0218365129208,0.1245267506864316,7.293427078946448,0.0001044997149490035
11279.85034421788,88.96763295731792,0.1333774941711251,7.401573434172834,0.0001044337436010496
11454.33826383886,88.99356153781559,0.132163389256449,7.523187806009892,0.0001045326669734528
11631.52533576813,88.97908483301016,0.1362197520732803,7.644112971965386,0.0001045949116664867
11811.45331317231,89.00273566390379,0.1350154002240505,7.756249883188096,0.0001045125841871338
11994.16459509745,89.00502081824011,0.1366862955548947,7.87027581764226,0.0001044335593315406
12179.70223646014,88.98934931221838,0.1411137745540862,7.999188291210072,0.000104527215243228
12368.10995819311,89.04789274053647,0.1350075591592975,8.12371845969651,0.0001045373912035033
12559.4321575479,88.99869469785654,0.1441563299548208,8.247942364148619,0.0001045191200624788
