Frequency (Hz),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Ls (H)
1000.000000000001,86.10320472108332,1.151288950252382,16.9016470295572,0.002689980671148475
1047.128548050901,86.13977850198246,1.191519694295883,17.65850038941448,0.00268394709493572
1096.478196143186,86.3286655103543,1.187125412762404,18.50121832287549,0.002685470955706499
1148.153621496884,86.43200490237176,1.208008830529261,19.37343329605832,0.002685509687901255
1202.264434617413,86.55194075517339,1.22225168789949,20.28541189829058,0.002685368944890631
1258.925411794169,86.72309525776166,1.215672429191949,21.23251762640259,0.002684241737333578
1318.256738556409,86.78057383359301,1.251189530698691,22.2438453018794,0.00268552993481554
1380.384264602885,86.80412415986673,1.299417384914181,23.27183774372241,0.002683186201641827
1445.43977074593,87.02715271860389,1.265856934007463,24.37500331806601,0.002683890636238384
1513.56124843621,86.99509529528413,1.337657231023665,25.48228301301411,0.002679529029286428
1584.893192461114,87.06934073499922,1.366286651922979,26.68825338705563,0.002680033878146106
1659.586907437563,87.06082010411141,1.435123431653561,27.95146231078188,0.002680554644936613
1737.800828749376,87.27591524937426,1.38932468176238,29.19969810803273,0.002674228377499927
1819.700858609984,87.29871379391093,1.444470458942609,30.61531618249363,0.002677681269264869
1905.46071796325,87.30652286996974,1.50804915557758,32.05566202953147,0.002677471657110019
1995.262314968881,87.37867215833042,1.539024541039513,33.61581745435606,0.002681413603513593
2089.296130854041,87.3532789495098,1.622674356127344,35.10239656552481,0.002673972274811787
2187.761623949554,87.41602183559394,1.660372588753865,36.79126911448596,0.002676485535761293
2290.867652767774,87.4170018437555,1.735793027090937,38.47708123675289,0.002673143368705295
2398.832919019493,87.51819487333482,1.747255656088857,40.31249484827605,0.002674605960506899
2511.886431509582,87.56152741714469,1.794588375043511,42.14123724909648,0.002670099305473487
2630.267991895385,87.623844583338,1.828621903217663,44.06792738303781,0.002666507175860473
2754.228703338169,87.61903091105253,1.919946051630037,46.17509616472145,0.002668258737356102
2884.031503126609,87.58636123730696,2.033541952517625,48.24435356023679,0.002662359040482259
3019.951720402019,87.63658841137577,2.086360551573125,50.55058877132755,0.002664074403842268
3162.277660168382,87.68537364867775,2.135799254683652,52.84036704310476,0.002659414040591363
3311.311214825914,87.72829400196694,2.193654225562318,55.2982036445669,0.002657854210359318
3467.368504525317,87.75194717272753,2.27196382423773,57.87547819588696,0.002656529995776618
3630.780547701017,87.75118665173372,2.378488622224243,60.56855460678218,0.002655017215982556
3801.893963205617,87.71985028593518,2.522285738025971,63.34672977710078,0.002651821768388149
3981.071705534973,87.78201328704728,2.56493826310612,66.2252482055934,0.002647547291035667
4168.693834703359,87.79229465308524,2.672418333192919,69.32198010993434,0.002646616958906313
4365.158322401665,87.81518499343383,2.766794545660816,72.52275672880569,0.002644200821034586
4570.881896148752,87.85611450871113,2.838838900732461,75.83314086597697,0.002640457463837187
4786.300923226389,87.85422465088516,2.97278373367539,79.34116770955409,0.002638266844105266
5011.87233627273,87.92084277149537,3.014291191983542,83.02900152851484,0.002636634600129324
5248.074602497728,87.87578062545558,3.220287800853523,86.81982508181046,0.002632928334053695
5495.408738576254,87.9375405236331,3.269436446376394,90.78675016649358,0.002629314896054462
5754.399373371578,87.9529132682533,3.395734838956964,95.00256022997718,0.002627576934780475
6025.59586074358,87.95637569809315,3.543230288402733,99.29713739692745,0.002622749785553304
6309.573444801937,88.01320293528559,3.606863914275487,103.9740019738585,0.002622677509336056
6606.934480075965,88.01787383106763,3.763950220390713,108.7581738909419,0.002619883855150973
6918.30970918937,88.03681599273852,3.898454541372542,113.7323716307737,0.002616400522017539
7244.359600749906,88.10544326294324,3.934716514774597,118.9515599455826,0.002613306047351878
7585.775750291844,88.13265779425386,4.055604136142501,124.3942971061349,0.002609880377247053
7943.282347242821,88.15105750767584,4.199563639907705,130.0926039452952,0.002606590081086161
8317.637711026719,88.20670627094441,4.261025584980605,136.0954160415964,0.002604135807268093
8709.635899560815,88.21991659311274,4.425020190639041,142.3828798663674,0.002601823934285767
